Lessons from the Satyam crisis,Hindu Business Line,21 Nov 2011,http://www.thehindubusinessline.com/info-tech/lessons-from-the-satyam-crisis/article2647700.ece,He drew comparisons on Government responses to scams in India and the Western world. The Satyam scam  dubbed India's Enron  forced the Government to ...
The Rs. 81500 crore lie,NDTV.com,1 Oct 2011,http://www.ndtv.com/india-news/the-rs-81-500-crore-lie-565175,Sastry puts it into perspective  "The CAG figure for the 2G scam was just twice that number ... A 2G scam hopefully happens only once in a nation's life but this is ...
Kin of Satish Mishra & Mayawati partners in multi-crore scam: BJP,Times of India,17 Dec 2011,http://timesofindia.indiatimes.com/city/lucknow/ampnbspKin-of-Satish-Mishra-ampamp-Mayawati-partners-in-multi-crore-scam-BJPampnbsp/articleshow/11152116.cms,LUCKNOW: Claiming that chief minister Mayawati's brother and her trusted comrade Satish Mishra's kin are partners in a multi-crore scam  BJP's national ...
Rs 138L housing loan scam in MP  Maha,Indian Express,29 Dec 2011,http://archive.indianexpress.com/news/rs-138l-housing-loan-scam-in-mp-maha/893447/,CBI has raided eleven premises in Bhopal and Nagpur in Maharashtra in connection with a housing loan scam running into Rs 138.52 lakh  allegedly involving ...
CID arrests Pune ex-mayor's brother,Daily News & Analysis,14 Nov 2011,http://www.dnaindia.com/mumbai/report-cid-arrests-pune-ex-mayor-s-brother-1612723,The CID arrested Ramesh Balkurshna Dhole Patil  brother of former mayor Ulhas Dhole Patil  in connection with the urban land ceiling scam. The criminal ...
Is the Supreme Court immune?,Rediff,16 Feb 2011,http://www.rediff.com/news/column/indias-supreme-court-must-act-against-corruption/20110216.htm,Back in January -- in the same column when I first mentioned the cheque trail connecting the upper echelons of the DMK to the 2G Scam -- I wrote about a ...
DP World Ports Vallarpadam Container Terminal: The numbers ...,Moneylife Personal Finance site and magazine,28 Sep 2011,http://www.moneylife.in/article/dp-world-ports-vallarpadam-container-terminal-the-numbers-behind-point-towards-another-huge-scam/20131.html,By some indications  this is a scam of larger proportions than the Commonwealth Games fiasco. Take a huge unnecessary project  inflate the costs  get your ...
'Corruption is a big issue in India and in other countries',Rediff,19 Jul 2011,http://www.rediff.com/news/slide-show/slide-show-1-indians-as-corrupt-as-anyone-else-new-cvc/20110719.htm,The new Chief Vigilance Commissioner Pradeep Kumar told CNN-IBN that there was no question of buckling under any kind of political pressure and that the ...
Online survey firm 'dupes' investors of Rs 1300 crore,Times of India,29 Jul 2011,http://timesofindia.indiatimes.com/city/mumbai/Online-survey-firm-dupes-investors-of-Rs-1300-crore/articleshow/9415396.cms,... perpetrating a nation-wide scam amounting to Rs 1 320 crore. Three other senior members of the company were also arrested but not the CEO  who the police ...
CWG scam: Suresh Kalmadi arrested  suspended by Congress,NDTV.com,25 Apr 2011,http://www.ndtv.com/india-news/cwg-scam-suresh-kalmadi-arrested-suspended-by-congress-453866,CWG scam: Suresh Kalmadi arrested  suspended by Congress. India | NDTV Correspondent | Updated: April 25  2011 22:21 IST. EMAIL. PRINT. COMMENTS.
CBI raids Paramount office  MD's home,Indian Express,18 Jul 2011,http://archive.indianexpress.com/news/cbi-raids-paramount-office-mds-home/819041/,Some officials said the raids could also be linked to the recruitment of pilots scam by the group. The planes of Paramount Airways were de-registered in 2010  ...
AIADMK chief Jayalalithaa's statement,NDTV.com,10 Feb 2011,http://www.ndtv.com/india-news/aiadmk-chief-jayalalithaas-statement-447506,It is a similar exhibition of Scientific Corruption that one sees as the 2G Spectrum Scam investigation unfolds. The then Union Telecom Minister Raja sells ...
Impact of Corruption on Indian Businesses: Survey,India Business Blog (blog),15 Mar 2011,http://trak.in/tags/business/2011/03/15/impact-of-corruption-on-indian-businesses-survey/,All the major scams – be it Commonwealth games fiasco  2G spectrum allocation scam or bribe for housing loan scandal – were unearthed during previous year.
How ill is Mrs Gandhi?,India Today,3 Oct 2011,http://indiatoday.intoday.in/story/sonia-gandhi-cancer-surgery-in-us-upa-2g-scam-manmohan-and-rahul-gandhi-lurch-into-crisis/1/153246.html,He was referring to a March 25  2011  note written by the finance ministry to the PMO which stated that Chidambaram could have prevented the 2G scam by ...
Punjab Citrus Council AGM arrested,Indian Express,5 May 2011,http://archive.indianexpress.com/news/punjab-citrus-council-agm-arrested/786583/,In another arrest in the multi-crore scam in four government-funded farm councils in the state  the Punjab Police Crime Branch on Thursday arrested the ...
Confessions of A Raja's former secretary,NDTV.com,12 Apr 2011,http://www.ndtv.com/india-news/confessions-of-a-rajas-former-secretary-452784,New Delhi: Some of the most dramatic testimony against A Raja in his trial for India's largest-ever scam will come by Aseervatham Achary  who worked as Mr ...
What Anil Ambani's appearance at the CBI HQ really means,Rediff,16 Feb 2011,http://www.rediff.com/business/special/explained-anil-ambanis-meeting-with-cbi/20110217.htm,Anil Ambani remained at the CBI headquarters for nearly two hours in connection with the agency's investigation into the 2G scam. The media was told he went ...
Govt must focus on reforms  not let scams distract it: Chidambaram,Rediff,28 Jul 2011,http://www.rediff.com/business/slide-show/slide-show-1-chidambaram-on-why-reforms-must-take-centre-stage/20110728.htm,Chidambaram recalled that there had been the huge stocks scam in 1992 and that scale and impact were far greater than the current 2G scam. Later in the same ...
RTI activist Akhil Gogoi arrested in Guwahati,NDTV.com,24 Jun 2011,http://www.ndtv.com/india-news/rti-activist-akhil-gogoi-arrested-in-guwahati-459445,The RTI activist has already exposed a Rs. 1.25-crore scam in the Sampoorna Gram Rozgar Yojana as well as a Rs. 60 lakh scam in the Indira Awas Yojana.
Harshad's assets may fetch Rs 1000 crore!,Rediff,12 May 2011,http://www.rediff.com/business/slide-show/slide-show-1-harshads-assets-may-fetch-rs-1000-crore/20110513.htm,... (Rs 80-100 billion) to be recovered from liquidation of the assets of late stock broker Harshad Mehta who was convicted in the stock market scam of 1990s.
Mother-daughter duo held for running friendship club racket,NDTV.com,31 Oct 2011,http://www.ndtv.com/mumbai-news/mother-daughter-duo-held-for-running-friendship-club-racket-569957,Using contacts built up along the way  the scam-kingpin would book party halls at select hotels and arrange food and beverage along with music bands for ...
Commonwealth Games fiasco: Government's auditor faults Sheila too,NDTV.com,2 Aug 2011,http://www.ndtv.com/india-news/commonwealth-games-fiasco-governments-auditor-faults-sheila-too-463646,New Delhi: Delhi's chief secretary PK Tripathi today clarified that the Chief Minister played no part in Space Age being awarded a contract for street lighting in ...
All about the Reliance-KG Basin controversy,Rediff,20 Sep 2011,http://www.rediff.com/business/slide-show/slide-show-1-special-all-about-the-reliance-kg-basin-controversy/20110920.htm,"Nobody " he said  "wants to write on this huge scam which is bigger than the 2G scam." Click NEXT to read on . . . Image: The Reliance Industries rig off the ...
Dial The Right Angler,Outlook,7 May 2011,http://www.outlookindia.com/magazine/story/dial-the-right-angler/271692,But even as the CBI continues its prosecution in the 2G spectrum allocation scam case  there's no denying the general feeling that the investigative agency is ...
Tevez dragged into match-fixing scandal,Rediff,27 Jun 2011,http://www.rediff.com/sports/report/tevez-dragged-into-match-fixing-scandal/20110627.htm,Tevez on Sunday denied any knowledge of  or involvement in  the alleged scam. His spokesman insisted: "It is impossible. Carlos has never heard such a thing ...
Rediff.com » News » Will quit on July 31 to upkeep BJP's image: BSY,Rediff,28 Jul 2011,http://www.rediff.com/news/slide-show/slide-show-1-its-over-illegal-mining-scam-does-yeddyurappa-in/20110728.htm,Embattled Karnataka Chief Minister B S Yeddyurappa late on Thursday night issued a press statement which stated that he will tender his resignation to ...
Prime Minister of India: Rishyashringa or Dhritarashtra?,Rediff,3 Jan 2011,http://www.rediff.com/business/slide-show/slide-show-1-why-the-prime-ministers-silence-is-not-a-virtue-in-the-2g-scam-case/20110103.htm,... characters that embellish the great epic  Rishyashringa's story provides a perfect context to the approach of the prime minister to the 2G spectrum scam.
Unravelling Shivraj Puri's web,Livemint,9 Jan 2011,http://www.livemint.com/Companies/srw8oWssCLwoDxVmZVJ08M/Unravelling-Shivraj-Puri8217s-web.html,... R. Rhodes  chief financial officer John Gerspach  chief operating officer Douglas Peterson  and Jhaveri  claiming the alleged scam was a systemic failure.
Army rebuts Rath's contention in Sukna land scam,Times of India,14 Jul 2011,http://timesofindia.indiatimes.com/city/guwahati/Army-rebuts-Raths-contention-in-Sukna-land-scam/articleshow/9215204.cms,Challenging the revision of the findings of the general court martial in the Sukna land scam  Rath had  during the hearing last evening  insisted that the revision ...
A Mosquito Scam Breeding in India?,Daijiworld.com,17 Jan 2011,http://www.daijiworld.com/news/news_disp.asp?n_id=93625,"I am afraid this is going to be another scam " said Palakkad Krishnaiyer Rajagopalan  who was VCRC director till 1995 when his scientists developed the ...
