List of 'corrupt' babus given to HC,Times of India,27 Mar 2008,http://timesofindia.indiatimes.com/city/hyderabad/List-of-corrupt-babus-given-to-HC/articleshow/2900028.cms,HYDERABAD: The state government on Tuesday submitted to the AP High Court a list of 10 IAS officers against whom it dropped charges of corruption between ...
India ranked 74 on corruption index,Livemint,26 Jun 2008,http://www.livemint.com/Politics/pTwG0gy4Jls4dfkFGWyr8H/India-ranked-74-on-corruption-index.html,The least corrupt country in the region is the nascent democracy Bhutan  which has been placed at the 41st spot by the non-government organisation tracking ...
A Culture Of Greed And Corruption,CounterCurrents.org,28 Jan 2008,http://www.countercurrents.org/cachia280108.htm,The greater your imagination exceeds your station  the more corrupt you are likely to get. While it is true that we can all admire power and money  we must also ...
Judicial officers not immune to arrest,Times of India,10 Aug 2008,http://timesofindia.indiatimes.com/india/Judicial-officers-not-immune-to-arrest/articleshow/3349308.cms,It had invited an immediate "I told you so" reaction from people  abreast with the state of affairs in lower judiciary  who firmed up their view that 20% were corrupt.
What Mayawati Has Done To The Dalits Of UP?,CounterCurrents.org,2 Sep 2008,http://www.countercurrents.org/darapuri020908.htm,At present U.P. is also the most corrupt State of India. Now with so many firsts to its credit where do the Dalits of U.P. stand in comparison with Dalits of other ...
Who Lives if the Nation Dies?,Mainstream,24 Oct 2008,https://www.mainstreamweekly.net/article992.html,Yes  the man was vile  unscrupulous  corrupt  parochial  divided by castes and lacking in national outlook. But Ambedkar knew that these vices in the people ...
Rampant Corruption in India: Who is responsible?,Newstrack India (blog),21 Aug 2008,http://www.newstrackindia.com/newsdetails/12904,A wise man that lived in Madras presidency narrated an anecdote that a tax collector (Tahsildar) who was very corrupt was punished and deputed to sit on the ...
Right to Information Act : An Instrument for Stronger and Vibrant ...,Mainstream,29 Mar 2008,https://www.mainstreamweekly.net/article603.html,Thus RTI has added another dimension against corrupt practices. Moreover  with this Act in place  women can also access information on issues like domestic ...
'Political influence in businesses a concern',Economic Times,11 Sep 2008,http://economictimes.indiatimes.com/news/company/corporate-trends/political-influence-in-businesses-a-concern/articleshow/3473387.cms,The politicians need the corrupt businessman to provide the funds that allow him to supply patronage to the poor  who are numerous enough to assure him ...
What you need to know about the Lokayukta,Citizen Matters,17 Dec 2008,http://bangalore.citizenmatters.in/articles/690-lokayukta,You can also complain if the officer has corrupt motives while serving the public and also if he is guilty of favouritism  nepotism or lack of integrity in his capacity ...
Sophistication and savagery in Ahmedabad,Reuters India (blog),28 Jul 2008,http://blogs.reuters.com/india/2008/07/28/sophistication-and-savagery-in-ahmedabad/,One of the most striking things about the weekend's bomb attacks in Gujarat was the mixture of savagery and sophistication. Security personnel search for ...
CBI arrests IAS officer in DA case,Times of India,7 Jun 2008,http://timesofindia.indiatimes.com/india/-CBI-arrests-IAS-officer-in-DA-case/articleshow/3104265.cms,... capacities in New Delhi  Puducherry and Mizoram  he had indulged in corrupt activities and amassed assets disproportionate to his known sources of income.
Significance of Vladimir Putin's Presidency,Mainstream,13 May 2008,https://www.mainstreamweekly.net/article691.html,An overblown  inefficient and corrupt bureaucracy is one of his biggest failures. Setbacks. UNDER Putin  the bureaucracy has emerged as the real ruling class.
Chiranjeevi-Amar Singh meet raises questions,Rediff,8 Sep 2008,http://www.rediff.com/news/2008/sep/08chiru.htm,Otherwise politics will remain corrupt and filthy " Amar Singh said after meeting the actor. Singh insisted that he along with Jaya Prada and Jaya Bachchan came ...
A paradox called VP Singh,Livemint,30 Nov 2008,http://www.livemint.com/Opinion/bGPPEyNnjXOnm3IgHTeWYN/A-paradox-called-VP-Singh.html,... indirectly scuttled the latter's fresh ideas to liberate India's economy  take the country towards the 21st century and reform our tired and corrupt political culture.
Latif was state BJP's first whipping boy,Times of India,11 Jun 2008,http://timesofindia.indiatimes.com/city/ahmedabad/Latif-was-state-BJPs-first-whipping-boy/articleshow/3121443.cms,AHMEDABAD: "It would not be wrong to say Abdul Latif laid the foundations of the BJP's climb to power on its own strength in Gujarat " says a retired director ...
Kerala's Flourishing Spiritual Bazar,Mainstream,10 Jul 2008,https://www.mainstreamweekly.net/article806.html,... for all their nefarious activities  like land grabbing  drug dealing  sex racketeering  corrupt and criminal elements in the society patronised and protected them.
Unethical practices at our business schools,Livemint,20 Jul 2008,http://www.livemint.com/Companies/5v03oJCtF373O2yQNQTZUN/Unethical-practices-at-our-business-schools.html,Then there are the stringent rules of the All India Council for Technical Education (AICTE) and its corrupt officials who also guide these institutes to beat the ...
True Lies,Times of India,14 Dec 2008,http://timesofindia.indiatimes.com/city/hyderabad/True-Lies/articleshow/3836757.cms,Inspired by bureaucrat Vijay Shankar Pandey  some IAS officers from the state have decided to conduct a secret ballot to identify the five most corrupt officers in ...
Liberia: 'The Love Of Liberty Brought Us Here',CounterCurrents.org,17 May 2008,http://www.countercurrents.org/sakeenah170508.htm,This was aggravated by ongoing political turmoil and exploitation by repressive and corrupt military coup leader Samuel Doe's regime in his desperation to hold ...
The (applied) IDEAS man,Livemint,1 Aug 2008,http://www.livemint.com/Leisure/fqUbbNbx5C6dMLAvjPByiI/The-applied-IDEAS-man.html,He would write endless letters to the editor and to the prime minister; sue corrupt bureaucrats and politicians; take on strays  orphans and poor relatives into their ...
Action Dhamaka,Times of India,19 Jun 2008,http://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/Action-Dhamaka/articleshow/3145605.cms,The film will have the typical Perarasu formula- a god fearing larger than life hero taking on the corrupt politicians  helpless women tormented by the superstions ...
