Bangalore: Retired Superintendent of Police Hacked to Death,Daijiworld.com,14 Apr 2009,http://www.daijiworld.com/news/news_disp.asp?n_id=58873,Bangalore  Apr 14 : Retired Additional Superintendent of Police and KPTCL Chief Vigilance Officer K.S. Thammaiah (60)  who was a nightmare for rowdies ...
Filmstars and elections,Chandigarh Tribune,11 Apr 2009,http://www.tribuneindia.com/2009/20090412/edit.htm,Interestingly  Jayalalithaa  with all her failures and corruption scandals during her tenure as Chief Minister  is hailed as Puratchi Thalaivi (the revolutionary ...
`Green Police' in Karnataka's 30 Tourist Spots,Daijiworld.com,20 Jul 2009,http://www.daijiworld.com/news/news_disp.asp?n_id=62950,Bangalore  Jul 20: In a first of its kind initiativce  Karnataka has set up an exclusive security force  ``Green Police '' for ensuring the safety and security of both ...
I know the real 'meaning' of the word Actor- Jahan Bloch,TopNews,22 Jul 2009,http://www.topnews.in/i-know-real-meaning-word-actor-jahan-bloch-2191857,My character is of a television journalist who is a fiery journalist who is set to lead the revolution against terrorism  violence and corruption. If you had to bring ...
Manali-Leh rail line has operational advantage,Chandigarh Tribune,1 Oct 2009,http://www.tribuneindia.com/2009/20091002/himachal.htm,“The main objective was to ensure transparency  prevent delay and eliminate scope of corruption in public dealing offices  though it could be used for a host of ...
Commissionerate declares stringent traffic regulations for ...,Orissadiary.com,18 Jan 2009,http://orissadiary.com/CurrentNews.asp?id=10185,... the police would not tolerate any form of encroachment. Sharma also made it clear that his strive to give a corruption-free police administration would continue.
RELIANCE MOBILE VOTED “MOST TRUSTED TELECOM SERVICE ...,TelecomTalk,21 Aug 2009,https://telecomtalk.info/reliance-mobile-voted-as-the-most-trusted-telecom-service-brand-in-india/8121/,r-43810 Reliance Communication's tagline of “Total Network” and “Kar lo Dunia Mutthi mai” certainly seem to have struck a right chord with Indian telecom ...
Managing Disasters and Displacement,Mainstream,17 Nov 2009,http://www.mainstreamweekly.net/article1763.html,Usually these measures are not acceptable to the PAFs  and in any case there are huge slippages in the implementation due to corruption and other factors.
Online  radio advertising wins the day for political ads,domain-B,25 May 2009,http://www.domain-b.com/brand_dossier/adv_brnd/20090525_political_ads.html,His party  Bleed India  was an internet-only phenomenon  a satire on political corruption and incompetence  designed by a Delhi-based advertising agency ...
Recession—Diagnosis and Remedies,Mainstream,18 May 2009,https://www.mainstreamweekly.net/article1364.html,... housing etc. free from corruption  entirely handled by professionals and free from interference by self-serving politicians and parties and devising policies to ...
Abuse of 498A Interpol notices ends,Merinews,23 Apr 2009,http://www.merinews.com/article/abuse-of-498a-interpol-notices-ends/15767016.shtml,These so called criminals are brilliant in their professional fields and do not know anything about the magnitude of corruption in the Indian Police and Judiciary  ...
Bhopal Gas-hit survivors still afflicted with birth-related defects and ...,ummid.com,1 Dec 2009,http://www.ummid.com/news/december/02.06.2006/bhopal_gassurvivors_still_affected.htm,Government initiatives towards identification of survivors have resulted in confusion  corruption and utter discrimination. Consequently there are no credible ...
Noamundi is easy to mine,Down To Earth,31 Jan 2009,http://www.downtoearth.org.in/coverage/noamundi-is-easy-to-mine-2950,Folklore has it that when iron ore explorers first came to Jharkhand  they were surprised to find tribesmen using axes made of iron. When asked about the source ...
Special BDA site allotment to journalists divides media community,Citizen Matters,1 Sep 2009,http://bangalore.citizenmatters.in/articles/1297-journalists-bda-sites-g-category,BDA stray site allotment to journalists at the chief minister's discretion has raised ethical questions and resulted in litigation. BDA also says journalists are ...
Why is Pakistan burning?,Rediff,4 Nov 2009,http://news.rediff.com/slide-show/2009/nov/03/slide-show-1-why-is-pakistan-burning.htm,On November 2  a suicide bomber exploded his motorcycle outside a posh hotel on Rawalpindi's Mall Road  killing 34 people. On October 28  a powerful car ...
Can E-Learning be a Game-Changer?,India Business Blog (blog),17 Aug 2009,http://trak.in/tags/business/2009/08/17/elearning-india-game-changer/,E-Learning space is slowly but surely arriving in India and it ain't coming easy. Amidst the age old master  student and classroom way of education prevalent in ...
Hunger: India worse off than Zimbabwe!,Rediff,26 Nov 2009,http://business.rediff.com/slide-show/2009/nov/27/slide-show-1-hunger-india-worse-off-than-zimbabwe.htm,There are now one billion hungry people on the globe  United Nations Secretary General Ban Ki-moon said recently. A statistic that is shameful and shocking at ...
Jinnah re-visited  thank you Jaswant Singh,HardNews Magazine,10 Sep 2009,http://www.hardnewsmedia.com/2009/09/3225,... "the life  property and religious beliefs of its subjects"  the "curse" of bribery and corruption  the "monster" of black-marketing  and the "great evil" of nepotism.
