Karnataka MLA arrested in illegal ore export case,Deccan Herald,19 Sep 2013,http://www.deccanherald.com/content/358163/karnataka-mla-arrested-illegal-ore.html,Babu was arrested by the CBI in the infamous 'cash-for-bail' case in Hyderabad  where he allegedly tried to bribe the judge in a bid to secure bail for ...
Sidhu quarantined by BJP after attack on Akali Dal,The New Indian Express,21 Sep 2013,http://newindianexpress.com/thesundaystandard/Sidhu-quarantined-by-BJP-after-attack-on-Akali-Dal/2013/09/22/article1796605.ece1,Sidhu blamed Akali Dal president and Punjab deputy chief minister Sukhbir Singh Badal and his brother-in-law Bikram Singh Majithia  who is revenue minister  ...
Nothing to hide,Hindu Business Line,16 May 2013,http://www.thehindubusinessline.com/news/variety/nothing-to-hide/article4718285.ece,The minister  who has been bribed  summons him and screams at him  and then talks to the CM over the phone “in hushed tones  as lovers whose romance has ...
Obama calls for calm after Zimmerman acquittal; protests held,Reuters India,14 Jul 2013,http://in.reuters.com/article/usa-florida-shooting-obama-idINDEE96E01O20130715,Supporter Angela Perkins wears a t-shirt with a rendering of U.S. President Barack Obama in a hoodie  as she waits to join other attendees in a candlelight vigil ...
Shiv Sena demands JPC probe into VIP chopper scam  says it has ...,India Today,15 Feb 2013,http://indiatoday.intoday.in/story/shiv-sena-jpc-vip-chopper-deal-scam-cbi/1/250362.html,AgustaWestland had kept Rs 217 crore for bribe  says report · Giving bribes is part of doing business globally  shrugs graft scarred ex-Italian PM Silvio ...
Can law clean up Indian politics?,Business Standard,11 Jul 2013,http://www.business-standard.com/article/politics/can-law-clean-up-indian-politics-113071100670_1.html,Criminals bribe and intimidate their way into office for the protection it affords and the opportunities it offers for recouping their investments. In a landmark verdict ...
Delhi Police harasses parents  refuses to register FIRs on missing ...,India Today,24 Apr 2013,http://indiatoday.intoday.in/story/delhi-police-harasses-parents-refuses-to-file-firs-on-missing-children-mail-today-investigation/1/267491.html,Rakesh Sengar of Bachpan Bachao Andolan said: "Many parents have alleged bribing police officers to register a case. And they hardly do anything even after ...
SEBI's warped ideas about PMS data disclosure,Moneylife,10 Sep 2013,http://www.moneylife.in/article/sebirsquos-warped-ideas-about-pms-data-disclosure/34417.html,In response to Moneylife campaign for better disclosure of PMS data  a SEBI official has written to us defending the regulator's stance. Here are the watchdog's ...
My fast won't pressurize govt the way Anna's did: Gangwar,Livemint,8 Jan 2013,http://www.livemint.com/Politics/ZLkGLesSAZuKnKzfN8ZuXK/My-fast-will-not-pressurize-govt-in-a-way-that-Annas-did-G.html,However  after three years  he quit his job to conduct “research” on bribery and corruption. “I once got thinking about why do people take bribe? Even if it is not ...
AAI officials accused in Kozhikode airport scam,Deccan Herald,19 Jul 2013,http://www.deccanherald.com/content/345867/aai-officials-accused-kozhikode-airport.html,A Maruti Estilo car and gold biscuits were among the goodies used as bribes. The CBI has said in the charge sheet that the company compromised on the ...
India's Exuberant Defence Spending and Seven Major Defence ...,Siliconindia.com,13 Feb 2013,http://www.siliconindia.com/news/general/Indias-Exuberant-Defence-Spending-and-Seven-Major-Defence-Scandals-nid-140951-cid-1.html,The allegations started in late 1980s accusing Prime Minister Rajiv Gandhi and several others from the political arena being involved in receiving bribe from ...
Wildlife trafficking: Nothing can deter the king,Deccan Herald,4 Mar 2013,http://www.deccanherald.com/content/316496/wildlife-trafficking-nothing-can-deter.html,“They pay bribes district by district ” said Maj. Gen. Narasak Hemnithi  the commander of the Thai Natural Resource and Environment Crime Suppression ...
