Eight chief justices were corrupt: Ex-law minister,Times of India,16 Sep 2010,http://timesofindia.indiatimes.com/india/Eight-chief-justices-were-corrupt-Ex-law-minister/articleshow/6568723.cms,The eight allegedly corrupt CJIs feature among a list of 16 prepared by Bhushan—comprising Justices Ranganath Mishra  K N Singh  M H Kania  L M Sharma  ...
Anti Corruption Branch finds Delhi Police  MCD most corrupt,Times of India,18 Jul 2010,http://timesofindia.indiatimes.com/city/delhi/Anti-Corruption-Branch-finds-Delhi-Police-MCD-most-corrupt/articleshow/6186258.cms,NEW DELHI: The two departments which have the maximum interface with the public  are also the most corrupt  according to the number of corruption cases ...
A corrupt equilibrium,Livemint,19 Dec 2010,http://www.livemint.com/Opinion/eYGwneGVqqpXoTw8tg3WHO/A-corrupt-equilibrium.html,Rajaraja Chozhan I was a great king of southern India in the 10th-11th century. Rajaraja's empire extended from Sri Lanka to Kalinga. He built the magnificent ...
Bhushan names six former CJIs with reasons why 'corrupt',Legally India,22 Sep 2010,http://www.legallyindia.com/201009211324/Bar-Bench-Litigation/bushan-names-six-former-cjis-with-reasons-why-corrupt,Bhushan said that he provided all the "documentary information on record to dispel any impression that my remarks were baseless or made with reckless ...
Everyone knows which judge is corrupt: SC,Times of India,9 Dec 2010,http://timesofindia.indiatimes.com/india/Everyone-knows-which-judge-is-corrupt-SC/articleshow/7075338.cms,I and my family have more than 100 years of association with the Allahabad High Court. People know who is corrupt and who is honest. So do not tell me all this.
Politicians  police most corrupt  says global survey,Rediff,9 Dec 2010,http://www.rediff.com/business/slide-show/slide-show-1-politicians-police-most-corrupt-says-global-survey/20101209.htm,... efforts to fight corruption. Click NEXT to check out which are the most corrupt institutions  why do people pay bribes and who do they trust the most .
Senior executives of India Inc most corrupt: Study,Rediff,25 Jan 2010,http://www.rediff.com/money/report/senior-executives-of-india-inc-most-corrupt/20100125.htm,One  that corruption is most rampant in government offices  and two  lower and middle rung executives were the most corrupt in India. According to the study ...
B'desh judiciary most corrupt instit in the country: Report,Deccan Herald,29 Dec 2010,http://www.deccanherald.com/content/124646/bdesh-judiciary-most-corrupt-instit.html,An international graft watchdog has called Bangladesh's judiciary as the ''most corrupt'' institution in the country  as it submitted its controversial report to the ...
How corrupt is India compared with other countries?,Livemint,15 Dec 2010,http://www.livemint.com/Opinion/qikKVwjrVsS7iP1ULj4BBP/How-corrupt-is-India-compared-with-other-countries.html,The least corrupt countries  according to the survey  are Denmark  New ... Cities in the US were much more corrupt at the turn of the twentieth century than they ...
Russia under Putin a 'corrupt  mafia state': WikiLeaks,Indian Express,2 Dec 2010,http://archive.indianexpress.com/news/russia-under-putin-a-corrupt-mafia-state-wikileaks/719341/,Russia is a corrupt  autocratic kleptocracy centred on the leadership of Prime Minister Vladimir Putin  in which officials and organized crime are bound together ...
Indian politicians more corrupt than British rulers: Ramdev,Indian Express,5 Dec 2010,http://archive.indianexpress.com/news/indian-politicians-more-corrupt-than-british-rulers-ramdev/720960/,Indian politicians have looted the country much more after Independence than the British rulers did during their 200-year rule  yoga guru Baba Ramdev said ...
Treasure Island Inc,Outlook,16 Jan 2010,http://www.outlookindia.com/magazine/story/treasure-island-inc/263787,Not only has it failed to take action against corrupt bureaucrats  it has also failed to push for the ratification of a key United Nations convention against graft that ...
Bulletin # 1 - UP Minister decides to pin up corrupt agents July 09 '10,Zee News,11 Jul 2010,https://www.youtube.com/watch?v=iJMkWWd1sG4,The middlemen who operate seamlessly in various government departments thus helping corruption thrive in the corridors will soon be photographed and ...
CWG scam: 30 places raided include BJP leader's home,NDTV.com,19 Oct 2010,http://www.ndtv.com/india-news/cwg-scam-30-places-raided-include-bjp-leaders-home-436644,When asked about the raids against his own party's Mittal  he said  "Anybody within the party or not should be investigated if they are corrupt...all guilty  whoever ...
Judges hear cases argued by sons. Not good counsel at all,Tehelka,3 Dec 2010,http://www.tehelka.com/story_main48.asp?filename=Ne111210Judges_hear.asp,So it is essential to know who is corrupt in order to restore faith in the judiciary ” she says. But a senior official of the Lucknow Bench of the high court says  “You ...
Not contempt of court  says Prashant Bhushan,The Hindu,19 Sep 2010,http://www.thehindu.com/news/national/not-contempt-of-court-says-prashant-bhushan/article699189.ece,When I said that in my view about half of the last 16-17 Chief Justices were corrupt  I certainly did not intend to paint the entire judiciary or the entire Supreme ...
The Unhappy Medium,Outlook,22 May 2010,http://www.outlookindia.com/magazine/story/the-unhappy-medium/265509,The rise and fall of Babu Jagjivan Ram is a near forgotten saga that so palpably illustrates the cruel denouement of one of India's tallest Dalit leaders by the ...
The Kashmiri Pandit who saved Geelani's life,Rediff,11 Oct 2010,http://news.rediff.com/special/2010/oct/11/special-kashmiri-pandit-who-saved-separatist-leader-geelanis-life.htm,As a person  he is non-corrupt and upright. He has conviction. He is disciplined and is a very meagre eater. He doesn't follow the philosophy of consumption in ...
Yemen: USA Are Fighting Against Democracy  Not Against Al-Qaeda,CounterCurrents.org,28 Feb 2010,http://www.countercurrents.org/hassan280210.htm,His regime is corrupt  but aligned politically with the United States. A resistance group in the north of the country and separatists in the south are threatening the ...
Guerilla Mistress To Obama Confidant; The Life And Crimes Of ...,CounterCurrents.org,1 Dec 2010,http://www.countercurrents.org/mountain011210.htm,... Smith is the person most responsible for the rise to power and elevation to international leadership status of Ethiopia's Meles Zenawi  one of the most corrupt  ...
Survey says doing business in India is tough,Reuters Blogs (blog),9 Nov 2010,http://blogs.reuters.com/india/2010/11/09/survey-says-doing-business-in-india-is-tough/,Even as India Inc celebrates U.S. President Barack Obama's recognition of the country as a world super power  a recent study by the World Bank presents a ...
Chhattisgarh shows the way,The Hindu,13 Nov 2010,http://www.thehindu.com/features/magazine/chhattisgarh-shows-the-way/article881869.ece,This measure allowed the network of ration shops to widen  but also created a new nexus of corrupt players whereby dealers paid politicians to get licences as ...
How Bt brinjal can kill Indian agriculture,Rediff,2 Mar 2010,http://business.rediff.com/slide-show/2010/mar/02/slide-show-1-how-bt-brinjal-can-kill-indian-agriculture.htm,... latest book  Corrupt To The Core - Memoirs Of A Health Canada Whistleblower  which is about how corruption in government endangers public food supply.
Corruption in India: People or the state?,Reuters India (blog),6 Dec 2010,http://blogs.reuters.com/india-expertzone/2010/12/07/corruption-in-india-people-or-the-state/,Corruption is again dominating the news in India. Long-standing issues  such as broad attempts to avoid taxes  have simmered back to the surface and been ...
26 corruption cases against 13 IAS officials,Deccan Herald,20 Jul 2010,http://m.deccanherald.com/content/82614/26-corruption-cases-against-13.html,The list of these 13 corrupt officials was released by the Department of Personnel and Training (DoPT) in reply to an RTI query. Of the 13 officials named in the ...
10 ways to fight corruption,Rediff,18 Nov 2010,http://www.rediff.com/news/slide-show/slide-show-1-ten-ways-to-fight-the-disease-of-corruption/20101118.htm,India regularly ranks among the most corrupt nations in the world. Everyday  the headlines scream about senior government officials or legislators being caught ...
How Nitish plans to make Bihar an economic power,Rediff,6 Dec 2010,http://www.rediff.com/business/slide-show/slide-show-1-how-nitish-plans-to-put-bihar-on-fast-growth-path/20101207.htm,Under the Act  properties of corrupt officials can be seized by the state government and turned into schools. This time also  we are actively involved in making ...
The dark side of Coal India,Moneylife Personal Finance Magazine,22 Oct 2010,http://www.moneylife.in/article/the-dark-side-of-coal-india/10241.html,Recently  Union coal minister Sriprakash Jaiswal had told reporters that the Centre has taken "adequate efforts" to curb corrupt activities in the coal sector  which ...
Tobacco baron to 4-time MP  Rayapati comes a long way,Times of India,8 May 2010,http://timesofindia.indiatimes.com/city/hyderabad/Tobacco-baron-to-4-time-MP-Rayapati-comes-a-long-way/articleshow/5908639.cms,GUNTUR: If there is one person who fits the definition of a politician-businessman  it is Rayapati Sambasiva Rao. All of 67 years as of today  over the last four ...
4300 Railway employees under vigilance scanner,Rediff,13 Dec 2010,http://www.rediff.com/business/report/railway-employees-under-vigilance-scanner/20101213.htm,More than 4 300 employees of the Railways have come under the scanner of its own vigilance department for their alleged involvement in corrupt practices.
Mamata calls LF govt 'land scam-tainted',Rediff,17 Nov 2010,http://www.rediff.com/business/slide-show/slide-show-1-mamata-calls-lf-govt-land-scam-tainted/20101118.htm,"The government is absolutely corrupt  land scam-tainted and blacklisted " Banerjee told reporters in Kolkata. She turned down the renewed proposal by Industry ...
The bubble bursts,Chandigarh Tribune,16 Jul 2010,http://www.tribuneindia.com/2010/20100717/saturday/main1.htm,With the city's growth came "vices" like corrupt government functionaries  toll-tax extortionists  unscrupulous colonisers and parking mafia  who vied with each ...
On The Support To Mamata Banerjee - An Open Letter To Intellectuals,CounterCurrents.org,24 Aug 2010,http://www.countercurrents.org/banerjee240810.htm,... decision to support Mamata Banerjee of the Trinamul Congress in order to oppose the misrule of the criminal and corrupt CPI(M)-led Left Front Government.
India's brain gain & how UID will curb corruption,Rediff,2 Dec 2010,http://www.rediff.com/money/slide-show/slide-show-1-of-indias-brain-gain-and-how-uid-will-curb-corruption/20101203.htm,In India  public figures are considered to be corrupt unless they prove to you otherwise. A blind man will tell you how he saw 'with his own eyes' a bribe being ...
