Dombivli station master booked for refusing to call ambulance,Times of India,3 Sep 2011,http://timesofindia.indiatimes.com/city/mumbai/Dombivli-station-master-booked-for-refusing-to-call-ambulance/articleshow/9853318.cms,MUMBAI: The Dombivli Government Railway Police (GRP) registered a negligence case against the Dombivli station master for refusing to call an ambulance to ...
The Lokpal and the CBI,The Hindu,4 Sep 2011,http://www.thehindu.com/opinion/lead/the-lokpal-and-the-cbi/article2424159.ece,The magnitude of corruption in the Central government departments is mind-boggling  and this is why we first need an effective anti-graft machinery at the ...
A tale of new cities: India's push to industrialise,Reuters India,25 Oct 2011,http://in.reuters.com/article/idINIndia-60127420111026,Graft scandals have haunted Singh's government since last year  with a clutch of high-profile politicians sent to trial amid mass street protests. The DMICDC  the ...
6 days after fire  bilding still in darkness,Times of India,26 Aug 2011,http://timesofindia.indiatimes.com/city/mumbai/6-days-after-fire-bilding-still-in-darkness/articleshow/9753490.cms,MUMBAI: Six days after a 21-storey apartment along Lokhandwala Road in Andheri caught fire; electricity supply is yet to be restored to the building  forcing ...
Rahul Gandhi takes the Delhi Metro  hires cab to rally,Rediff,4 Oct 2011,http://www.rediff.com/news/slide-show/slide-show-1-rahul-gandhi-takes-the-delhi-metro-hires-cab-to-rally/20111004.htm,Congress leader Rahul Gandhi on Tuesday surprised many when he travelled in a Metro train and then a radio taxi to reach the venue of the rally in Rohini in ...
Baba sells fake 'rice puller' for 2cr  flees,Times of India,8 Apr 2011,http://timesofindia.indiatimes.com/city/delhi/Baba-sells-fake-rice-puller-for-2cr-flees/articleshow/7922395.cms,NEW DELHI: A baba of Vrindavan  successor of a famous Indian Siddha Yogi  allegedly duped two Delhi-based businessmen of Rs 2 crore by offering them a ...
Sonia Gandhi chairs first party meeting since surgery,Reuters India,16 Sep 2011,http://in.reuters.com/article/idINIndia-59357220110915,Sonia Gandhi (L)  Congress party chief  is assisted by a census official to record details of herself and her family members for census  in New Delhi April 10  ...
Jamia cracks down on fake medical certificates,Times of India,8 Apr 2011,http://timesofindia.indiatimes.com/city/delhi/Jamia-cracks-down-on-fake-medical-certificates/articleshow/7921102.cms,NEW DELHI: Jamia Millia Islamia has lodged a police complaint and written to the Medical Council of India for investigating into a racket of issuing fake medical ...
Jogen Chowdhury,Outlook,28 May 2011,http://www.outlookindia.com/magazine/story/jogen-chowdhury/271978,Absolutely. The Left's rule had led to a decline that was social  economic and arrested development in education  and led to rising debt and unemployment.
8 cops get out-of-turn promotion for outstanding work,Times of India,8 Apr 2011,http://timesofindia.indiatimes.com/city/delhi/8-cops-get-out-of-turn-promotion-for-outstanding-work/articleshow/7921376.cms,NEW DELHI: After more than four years  selected Delhi Police officers were rewarded out-of-turn promotion for outstanding display of their work by Delhi Police ...
SC dismisses CBI petition  rejects harsher punishment for Bhopal ...,Times of India,10 May 2011,http://timesofindia.indiatimes.com/india/SC-dismisses-CBI-petition-rejects-harsher-punishment-for-Bhopal-gas-tragedy-accused/articleshow/8239807.cms,NEW DELHI: The Supreme Court turned down on Wednesday a government demand to re-open the case into the 1984 Bhopal gas tragedy and hand harsher ...
IT dept cleared us in tax-evasion case: Chetan Mehta,Times of India,5 Feb 2011,http://timesofindia.indiatimes.com/india/I-T-dept-cleared-us-in-tax-evasion-case-Chetan-Mehta/articleshow/7433307.cms,MUMBAI: As names of 15 people surfaced for their alleged Swiss Bank accounts  Prabodh Mehta's son Chetan Mehta said  "We are very surprised that my ...
Release of crocodiles into dams appals experts,Times of India,20 Apr 2011,http://timesofindia.indiatimes.com/city/pune/Release-of-crocodiles-into-dams-appals-experts/articleshow/8042207.cms,PUNE: The dams around Pune are an attraction for people tired of city sights  but caution is advised when one visits them next. For  between 2007 and 2009  ...
DMK to quit cabinet  coalition safe for now,Reuters India,6 Mar 2011,http://in.reuters.com/article/idINIndia-55371720110307,On Monday  Singh appeared before parliament  accepting responsibility for naming a civil servant to the country's top anti-graft watchdog even though the officer ...
After 60 yrs in France  painter Raza back home,Times of India,3 Jan 2011,http://timesofindia.indiatimes.com/india/After-60-yrs-in-France-painter-Raza-back-home/articleshow/7214056.cms,NEW DELHI: At a time when M F Hussain has taken up Qatar citizenship  another distinguished painter Syed Haider Raza has moved back to India after ...
South Mumbai Jewish centre still waits to remove 26/11 scars,Rediff,25 Nov 2011,http://www.rediff.com/news/report/slide-show-1-remembering-26-11-south-mumbai-jewish-centre-still-awaits-to-remove-26-11-scars/20111125.htm,Three years after the Chabad House in south Mumbai was pulverised by terrorists  the Jewish Centre is yet to get a refurbished look and though the court case ...
SGPGI's trauma centre to come up in 6 months,Times of India,22 Jul 2011,http://timesofindia.indiatimes.com/city/lucknow/SGPGIs-trauma-centre-to-come-up-in-6-months/articleshow/9329964.cms,LUCKNOW: The trauma centre at the Sanjay Gandhi Post-graduate Institute of Medical Sciences (SGPGIMS) having a capacity of 200 beds will come into ...
'Sexually harassed' woman stabs Purnea MLA to death,Times of India,4 Jan 2011,http://timesofindia.indiatimes.com/india/Sexually-harassed-woman-stabs-Purnea-MLA-to-death/articleshow/7215023.cms,PURNEA: Ruling BJP MLA from Purnea Raj Kishore Keshari was today stabbed to death at his residence here allegedly by a woman who had earlier accused ...
Priyanka to get dream cottage soon,Times of India,28 Aug 2011,http://timesofindia.indiatimes.com/india/Priyanka-to-get-dream-cottage-soon/articleshow/9776755.cms,CHARABRA (SHIMLA): Priyanka Vadra's dream cottage in Shimla is expected to be constructed on a larger plot  with a design typical of a hill house with ...
Exhibition offers reasons for women to loosen purse string,The Hindu,14 Oct 2011,http://www.thehindu.com/news/cities/Tiruchirapalli/exhibition-offers-reasons-for-women-to-loosen-purse-string/article2537251.ece,Handlooms exhibition at Tamil Nadu Handicrafts Development Corporation Limited (Poompuhar)  in Tiruchi. Photo: M. Moorthy | Photo Credit: M_Moorthy.
RTI Act not applicable to RInfra  says HC,Times of India,13 Oct 2011,http://timesofindia.indiatimes.com/city/mumbai/RTI-Act-not-applicable-to-RInfra-says-HC/articleshow/10348582.cms,MUMBAI: In an order that offers relief to the Anil Ambani-led Reliance Infrastructure Ltd (RInfra)  the Bombay high court on Thursday stayed an order of the ...
Students take pledge against corruption,The Hindu,23 Nov 2011,http://www.thehindu.com/news/cities/Visakhapatnam/students-take-pledge-against-corruption/article2655694.ece,'Yuva Chaitanya Rath Yatra' against corruption that began at Ichhapuram in Srikakulam district reached here on Wednesday. The yatra being organised by the ...
Now  post office deposits come under tax net,Times of India,16 Jun 2011,http://timesofindia.indiatimes.com/india/Now-post-office-deposits-come-under-tax-net/articleshow/8882698.cms,NEW DELHI: In an attempt to monitor all deposits made under post office schemes and bring them at par with bank interest earnings  the Central Board of Direct ...
