The Rape Of Eden,Outlook,10 Dec 2010,http://www.outlookindia.com/magazine/story/the-rape-of-eden/268584,The National Power Corporation of India Ltd (NPCIL) is corrupt. I don't see you guys pushing for alternative clean energy. The National Power Corporation of ...
Tera Kya Hoga Johny,GlamSham,3 Dec 2010,http://www.glamsham.com/movies/previews/03-tera-kya-hoga-johny-movie-preview-121209.asp,His life is torn between his desperation to run away with the love of his life Divya (Shahana Goswami) who is married to a corrupt encounter cop Chiple (Kay Kay ...
New laws Were written,Down To Earth,15 Oct 2010,http://www.downtoearth.org.in/coverage/new-laws-were-written-1457,“The amendments to the Act are flimsy as factory inspectors are corrupt and certify without knowing the technicalities ” said Bidwai. “The EPA  too  added a new ...
On this day  79 yrs ago  all eyes were on Lahore,Chandigarh Tribune,22 Mar 2010,http://www.tribuneindia.com/2010/20100323/nation.htm,The Maharashtra government has changed the domicile rules for students seeking admission to undergraduate courses in the state from this year. Consequently ...
Spurious drug case accused surrenders before magistrate,Times of India,26 Mar 2010,http://timesofindia.indiatimes.com/city/chennai/Spurious-drug-case-accused-surrenders-before-magistrate/articleshow/5730250.cms,CHENNAI: The prime accused in the spurious drug racket  Meenakshi Sundaram  surrendered before the VIII Metropolitan Magistrate Court at George Town on ...
Fear Is The Foreigner,Outlook,19 Feb 2010,http://www.outlookindia.com/magazine/story/fear-is-the-foreigner/264338,Terrorists might gain a little sympathy if they target our corrupt politicians  rather than helpess foreigners. Feb 20  2010 04:46 PM Dinesh Kumar  Chandigarh  ...
Lamhaa Movie Preview,GlamSham,16 Jun 2010,http://www.glamsham.com/movies/previews/16-lamhaa-movie-preview-061015.asp,... of a state's fight for freedom  the corrupt nexus of politicians  intelligence  militancy and the crucification of idealistic and passionate people. In such a scenario  ...
What's the SCORE?,HardNews Magazine,10 Dec 2010,http://www.hardnewsmedia.com/2010/12/3763,... the 'invisible' rowing champion - ever heard of him anywhere before?) did not have an iota of support from the corrupt white elephants which rule Indian sports ...
Jaipur metro not a golden goose  says DMRC,India Today,22 Aug 2010,http://indiatoday.intoday.in/story/jaipur-metro-not-a-golden-goose-says-dmrc-/1/108040.html,A coterie of incompetent and corrupt officials has regained immense strength in every department. Even wrongdoer in BJP's rule or those related to BJP leaders ...
India doesn't have a law to protect whistleblower,Times of India,28 Mar 2010,http://timesofindia.indiatimes.com/india/India-doesnt-have-a-law-to-protect-whistleblower/articleshow/5736903.cms,... of a private company who reports corrupt practices within the company. The law that a government enacts to protect such persons who help expose corruption ...
Three Nabbed for Timber Merchant's Murder in Udupi,Daijiworld.com,3 Jan 2010,http://www.daijiworld.com/news/news_disp.asp?n_id=70452,Udupi  Jan 4 (DHNS): Udupi District Police team under the supervision of Deputy SP Jayanth Shetty have nabbed three accused in the murder case of timber ...
New playable character hits Resident Evil 5: Gold Edition's ...,TechShout! (blog),22 Jan 2010,http://www.techshout.com/gaming/2010/22/new-playable-character-hits-resident-evil-5-gold-editions-mercenaries-reunion/,Now Capcom introduces to the Mercenaries Reunion of Resident Evil 5: Gold Edition a brand new playable character called Excella Gionne. The corrupt CEO is ...
Muslim Leadership In India,CounterCurrents.org,26 May 2010,http://www.countercurrents.org/sikand260510.htm,What we have  instead  are unrepresentative bodies that claim to be NGOs  many of them unreliable and corrupt  that do not engage in any grassroots work but ...
'ISI will not let Dawood return to India',Times of India,18 May 2010,http://timesofindia.indiatimes.com/india/ISI-will-not-let-Dawood-return-to-India/articleshow/5946830.cms,Normal shipping and air routes are used to ferry the contraband with the help of corrupt customs officials and cops. He is heavily into real estate development in ...
Mangalore: Six Arrested for Stealing Diesel by Rigging Hole in ...,Daijiworld.com,15 Jan 2010,http://www.daijiworld.com/news/news_disp.asp?n_id=70931,Mangalore Jan 15: District Crime Intelligence Bureau (DCIB) police team arrested six persons  on Thursday January 14  for their involvement with the drawing ...
SPECIAL REPORT - In Rwanda Inc.  an election exposes repression,Reuters India,5 Aug 2010,http://in.reuters.com/article/idINIndia-50650220100805,Research and lobby group Transparency International says Rwanda is the least corrupt country in east Africa. The Rwanda Development Board  a government ...
HP board to start distance education,Chandigarh Tribune,18 Feb 2010,http://www.tribuneindia.com/2010/20100219/himachal.htm,The Himachal Pradesh Board of School Education (HPBSE) will offer distance education mode to the school students in the state. The chairman of the HPBSE  ...
Three Ministers Axed  Cabinet Expansion on Sep 22 Morning,Daijiworld.com,21 Sep 2010,http://www.daijiworld.com/news/news_disp.asp?n_id=86138,Bangalore  Sep 21: It is official. Three cabinet rank ministers in the 28-month-old B S Yeddyurappa ministry – higher education minister Aravind Limbavali  adult ...
Maharashtra Congress chief goes 'public' with party secrets,Times of India,14 Oct 2010,http://timesofindia.indiatimes.com/india/Maharashtra-Congress-chief-goes-public-with-party-secrets/articleshow/6750873.cms,MUMBAI/NAGPUR: A day before Sonia Gandhi's much publicized 'Sadbhavana' rally at Sewagram in Wardha district to galvanize the party  Congress suffered a ...
PRTC to start AC buses for Bathinda today,Times of India,18 Mar 2010,http://timesofindia.indiatimes.com/city/ludhiana/PRTC-to-start-AC-buses-for-Bathinda-today/articleshow/5695153.cms,LUDHIANA: Commuters headed to Bathinda would have more options to travel in comfort as Pepsu Road transport corporation (PRTC) would introduce two ...
Pakistan endure worst day in their cricketing history,Rediff,30 Aug 2010,http://cricket.rediff.com/slide-show/2010/aug/30/slide-show-1-pakistan-match-fixing-images-lords-test-amir-asif-butt.htm,Pakistan endured the worst day in their turbulent cricket history on Sunday when a corruption scandal erupting overnight was succeeded by their heaviest Test ...
Aakrosh Movie Preview,GlamSham,1 Sep 2010,http://www.glamsham.com/movies/previews/01-aakrosh-movie-preview-091013.asp,A sweet talking and corrupt police officer  full of disgust and hatred for members of lower caste. He misuses his power to the fullest to do everything out of the rule ...
Why Would FutureBazaar Want To Acquire Shopping Biz Chaupaati ...,MediaNama.com,16 Sep 2010,http://www.medianama.com/2010/09/223-why-would-futurebazaar-want-to-acquire-shopping-biz-chaupaati-bazaar/,Update: the deal is done  and it appears to be for the platform  team and existing customer relationships. In a blog post  Kashyap Deorah  founder and CEO of ...
Iron ore mines going for Rs 1 lakh in Chhattisgarh?,Times of India,1 Aug 2010,http://timesofindia.indiatimes.com/india/Iron-ore-mines-going-for-Rs-1-lakh-in-Chhattisgarh/articleshow/6245781.cms,Allegations of corrupt mining deals have dogged the Raman Singh government for years. The case of Pushp Steel and Mines  in particular  has been raised by ...
Sharab  Shabab And Shayari – The Chronic Misinterpretation Of ...,CounterCurrents.org,29 Apr 2010,http://www.countercurrents.org/rism290410.htm,On account of different symbol selectivity  it has become a fashion to scoff at the symbolic corpus of Urdu as morally corrupt. By their biased code thus  the ...
Mhada boss among 19 reshuffled IAS officers,Times of India,24 Sep 2010,http://timesofindia.indiatimes.com/city/mumbai/Mhada-boss-among-19-reshuffled-IAS-officers/articleshow/6622852.cms,Known for his upright image  Chatterjee had reportedly rubbed many a politician the wrong side even as he threw out allegedly corrupt officials from important ...
BSNL Intros Fibre To Home (FTTH) Services In Hyderabad,TelecomTalk,24 Feb 2010,https://telecomtalk.info/bsnl-intros-fibre-to-home-ftth-services-in-hyderabad/20321/,In a bid to attract corporate and business customers towrdas its next generation telecom network  India's National Telecom backbone and largest telecom ...
The Last Court Of Appeal,Tehelka,15 Jan 2010,http://www.tehelka.com/story_main43.asp?filename=Op230110the_last.asp,... been implemented because doing so would threaten the corrupt and criminalised power structure that has emerged in the country over the past six decades.
