Statement issued by Prasar Bharati CEO BS Lalli,NDTV.com,9 Dec 2010,http://www.ndtv.com/india-news/statement-issued-by-prasar-bharati-ceo-bs-lalli-441562,New Delhi: President Pratibha Patil has okayed a government request that asks for a Supreme Court judge to look into corruption charges against Prasar Bharati ...
Prasar Bharati CEO BS Lalli suspended,NDTV.com,11 Dec 2010,http://www.ndtv.com/india-news/prasar-bharati-ceo-bs-lalli-suspended-442618,The suspension came after the Prime Minister's Office sent the President a copy of a report by the Central Vigilance Commission  which alleged corruption  ...
FACTBOX - Companies involved in bribery scandal,Reuters India,26 Nov 2010,http://in.reuters.com/article/idINIndia-53171020101126,... of Prime Minister Manmohan Singh  putting to test the ability of one of the world's fastest growing emerging economies to crack down on corruption. Here are ...
Smaller states: An Economic Perspective,Legally India (blog),26 Jun 2010,http://www.legallyindia.com/easyblog/smaller-states-an-economic-perspective-html,Although we cannot ignore the widespread corruption that is prevalent in these states. Mining licenses were 'sold' instead of giving them to the highest bidder.
'Gandhi supported the Naga desire for independence',Tehelka,22 Oct 2010,http://archive.tehelka.com/story_main47.asp?filename=Ne301010Gandhi_supported.asp,For more than six decades  a section of the Naga community has been fighting for freedom. Naga National Council veteran Thinoselie Keyho tells AVALOK ...
Naidu slams Jagan over house with helipad,NDTV.com,13 Sep 2010,http://www.ndtv.com/india-news/naidu-slams-jagan-over-house-with-helipad-431342,Naidu says the legacy that Jaganmohan has inherited includes broad-based corruption. As Exhibit A  Naidu refers to Reddy's palatial house  helipad included  ...
TNEB chief engineer caught taking bribe from suspended asst,Times of India,13 Jul 2010,http://timesofindia.indiatimes.com/city/chennai/TNEB-chief-engineer-caught-taking-bribe-from-suspended-asst/articleshow/6164727.cms,CHENNAI: Officials of the directorate of vigilance and anti-corruption (DVAC) on Tuesday trapped a Tamil Nadu Electricity Board chief engineer while taking Rs ...
Scions of change,Livemint,3 Dec 2010,http://www.livemint.com/Leisure/Mvyy9mWA5ldIXBqLVzxjRM/Scions-of-change.html,Gopinath says his daughter sometimes complains about the “pervasive corruption  the apathetic bureaucracy  the infrastructure woes and poverty  and filth of our ...
A smart card-based solution to hunger and poverty,Rediff,17 Jan 2010,http://business.rediff.com/special/2010/jan/18/spec-a-smart-card-based-solution-to-hunger-and-poverty.htm,As for the Rs 50 000-crore (Rs 500 billion) rural job scheme  he says  it should be disbanded  as there is no way it can become corruption-free. Instead  go smart ...
Bookies approached Lee and Johnson  ICC doing nothing: report,Rediff,31 Aug 2010,http://cricket.rediff.com/report/2010/sep/01/pakistan-match-fixing-bookies-approached-brett-lee-mitchell-johnson-icc-did-nothing.htm,The number was then passed on to Australian team manager Steve Bernard who included it in his official report to ICC's anti-corruption unit " the report said.
