Uttarakhand CM slams BJP for levelling graft charges against govt,Hindustan Times,28 Jun 2016,http://www.hindustantimes.com/dehradun/uttarakhand-cm-slams-bjp-for-levelling-graft-charges-against-govt/story-gt9eIhmEjbplOUueftEk0L.html,Uttarakhand CM slams BJP for levelling graft charges against govt. dehradun Updated: Jun 28  2016 16:33 IST. Deep Joshi Hindustan Times. Highlight Story ...
Maharashtra: Assistant Public Prosecutor held on graft charge,Mid-Day,19 May 2016,http://www.mid-day.com/articles/maharashtra-assistant-public-prosecutor-held-on-graft-charge/17250197,Nashik: An Assistant Public Prosecutor was arrested for allegedly taking bribe in lieu of having got her client acquitted in a case by Anti-Corruption Bureau (ACB) ...
Economic Survey calls for amendment to anti-graft law,Business Standard,26 Feb 2016,http://www.business-standard.com/article/news-ians/economic-survey-calls-for-amendment-to-anti-graft-law-116022600749_1.html,The 2015-16 Economic Survey on Friday recommended amendments to the anti-corruption law  pointing out that civil servants in the recent past were reluctant ...
David Cameron Says Leaders Of 'Fantastically Corrupt' Countries To ...,NDTV,10 May 2016,http://www.ndtv.com/world-news/david-cameron-says-leaders-of-fantastically-corrupt-countries-to-attend-british-anti-graft-summit-1404873,David Cameron Says Leaders Of 'Fantastically Corrupt' Countries To Attend British Anti-Graft Summit. World | Reuters | Updated: May 10  2016 19:42 IST.
Palakkad: The Vigilance on Saturday registered two cases in the ...,Mathrubhumi English,9 Jul 2016,http://english.mathrubhumi.com/news/kerala/malabar-cements-vigilance-registers-case-english-news-1.1190215,The case relates to import of fly ash and irregularities in the issuing of bank guarantees. Malabar Cements MD K Padmakumar  Deputy marketing manager G ...
Lok Pal lash for anti-graft champ,Calcutta Telegraph,23 Nov 2016,http://www.telegraphindia.com/1161124/jsp/frontpage/story_121060.jsp,The court referred to the government's repeated promises to "cleanse corruption" and pointed out that it had done nothing to set up the graft-fighting ombudsman ...
Cop  6 others convicted of implicating drug inspector in false graft case,Chandigarh Tribune,14 Mar 2016,http://www.tribuneindia.com/news/courts/cop-6-others-convicted-of-implicating-drug-inspector-in-false-graft-case/209127.html,A local court today awarded three-year sentence to a Sub-Inspector and six others in a case of falsely implicating a drug inspector in a bribery case. A head ...
Lab-Grown Blood Vessels To Help Kids With Heart Defects,NDTV,28 Sep 2016,http://food.ndtv.com/health/lab-grown-blood-vessels-to-help-kids-with-heart-defects-1467502,"If the cells don't repopulate the graft  the vessel can't grow. This is the perfect marriage between tissue engineering and regenerative medicine where tissue is ...
Old And Demonetised Notes Cannot Be Considered Bribe ...,Indiatimes.com,4 hours ago,http://www.indiatimes.com/news/india/old-and-demonetised-notes-cannot-be-considered-bribe-karnataka-government-officials-arrested-for-graft-tell-court-267079.html,What do government officials do when they are caught red-handed accepting a bribe but the notes are old demonetized ones? Correct; they plead not guilty as ...
Mumbai: RTI activist alleges wastage  graft at Goregaon Film City,Free Press Journal,9 hours ago,http://www.freepressjournal.in/mumbai/mumbai-rti-activist-alleges-wastage-graft-at-goregaon-film-city/984586,Mumbai: A Right to Information (RTI) activist and social worker Rajkiran Salve has accused the officials of Film City also known as the Dadasaheb Phalke ...
District Project Officer arrested on graft charge,The Sen Times Online Newspaper,13 May 2016,https://www.tkbsen.in/2016/05/district-project-officer-arrested-on-graft-charge/,District Project Officer arrested on graft charge ... team arrested a district project officer of Bihar's Sitamarhi district today on graft charge  an official release said.
Karnataka HC rejects 2 exVCs petitions in graft case | Bengaluru ...,NYOOOZ,29 Nov 2016,http://www.nyoooz.com/bengaluru/678650/karnataka-hc-rejects-2-exvcs-petitions-in-graft-case,BENGALURU: The Karnataka high court on Tuesday dismissed the petitions filed by two of the former vice-chancellors of Karnataka State Open University ...
LDF holds protest against graft,Deccan Chronicle,20 Feb 2016,http://www.deccanchronicle.com/nation/current-affairs/210216/ldf-holds-protest-against-graft.html,LDF holds protest against graft. DECCAN CHRONICLE. Published Feb 21  2016  6:21 am IST. Updated Feb 21  2016  6:21 am IST ...
Former Karnataka Lokayukta Y Bhaskar Rao chargesheeted in ...,Firstpost,4 Aug 2016,http://www.firstpost.com/india/former-karnataka-lokayukta-y-bhaskar-rao-chargesheeted-in-corruption-case-2935792.html,Bengaluru: In the first such action against a former Lokayukta in the country  Karnataka's previous anti- graft ombudsman Y Bhaskar Rao has been ...
Harsh punishment be given to corrupt govt servants: Delhi court,Deccan Chronicle,2 Nov 2016,http://www.deccanchronicle.com/nation/current-affairs/021116/harsh-punishment-be-given-to-corrupt-govt-servants-delhi-court.html,Deterrent punishment should be given to corrupt public servants as graft has become a deep-rooted problem in society  a city court has said. (Representational ...
Retired Central Excise officer gets jail in graft case,The Sen Times Online Newspaper,10 Jun 2016,http://www.tkbsen.in/2016/06/retired-central-excise-officer-gets-jail-in-graft-case/,Retired Central Excise officer gets jail in graft case. Share This. Add to Delicious · Share on FriendFeed · Digg; submit to reddit. Tags. Bribe Bribery case Central ...
Homoeopathy council chief held on graft charge,Chandigarh Tribune,22 Oct 2016,http://www.tribuneindia.com/news/nation/homoeopathy-council-chief-held-on-graft-charge/313425.html,New Delhi: Former Medical Council of India (MCI) chief Ketan Desai  who faced allegations of corruption  was on Friday appointed president of the World ...
MGNREGS bringing graft into panchayat polls  says Samajwadi ...,India.com,15 Mar 2016,http://www.india.com/news/india/mgnregs-bringing-graft-into-panchayat-polls-says-samajwadi-party-member-1033891/,"Poverty is the biggest curse for any country. If we don't come up with a policy to contain our population  it will become a problem for the country " he said.
Assistant Commercial Tax Officer of Saroornagar held on graft charge,The Hindu,26 Apr 2016,http://www.thehindu.com/todays-paper/tp-national/tp-telangana/assistant-commercial-tax-officer-of-saroornagar-held-on-graft-charge/article8526101.ece,Anti-Corruption Bureau (ACB) officials on Tuesday arrested Assistant Commercial Tax Officer (ACTO) of Saroornagar circle in Ranga Reddy district  K.M. ...
CBI case on Usha Martin  ex-govt officer in graft case,The Asian Age,26 Sep 2016,http://www.asianage.com/india/cbi-case-usha-martin-ex-govt-officer-graft-case-964,The CBI has registered a corruption case against a former senior officer of the Jharkhand government and a Ranchi-based private firm — Usha Martin Limited ...
