Rs 5600 cr scam in ambulance services?,Times of India,17 Nov 2008,http://timesofindia.indiatimes.com/india/Rs-5600-cr-scam-in-ambulance-services/articleshow/3724428.cms,NEW DELHI: Health minister Anbumani Ramadoss's ambitious project -- to start 108 ambulance services in various cities across India in collaboration with ...
Will the RBI probe and unravel the derivatives scam?,Hindu Business Line,4 Jul 2008,http://www.thehindubusinessline.com/todays-paper/will-the-rbi-probe-and-unravel-the-derivatives-scam/article1630785.ece,Complex exotic derivatives were sold to unwary exporters in Tirupur  most of them matriculates or school drop-outs  in what is clearly an exercise in deception.
Jail for fake marksheet scam accused,Times of India,19 Apr 2008,http://timesofindia.indiatimes.com/city/nagpur/-Jail-for-fake-marksheet-scam-accused/articleshow/2965180.cms,NAGPUR: In a major development in the infamous fake marksheets and revaluation scam of the RTM Nagpur University  a special court of the second additional ...
Fake degree scam thrives unchecked,Times of India,2 Nov 2008,http://timesofindia.indiatimes.com/city/ahmedabad/Fake-degree-scam-thrives-unchecked/articleshow/3666063.cms,Recently  one such scam came to light when on October 25 a case of forgery was "almost reported" to the Vastrapur police. In this case  an agent lured a student ...
Ketan Parekh gets one-year jail term for Canfina scam,Livemint,1 Apr 2008,http://www.livemint.com/Politics/1nLAOn7fUMHF61fhiON7IJ/Ketan-Parekh-gets-oneyear-jail-term-for-Canfina-scam.html,Mumbai: The Bombay high court on Tuesday sentenced stockbrokers Ketan Parekh and Hiten Dalal  along with five others to one year rigorous imprisonment  ...
Rs 50 crore lost in toll plaza scam: Survey,Times of India,7 Dec 2008,http://timesofindia.indiatimes.com/city/kolkata/Rs-50-crore-lost-in-toll-plaza-scam-Survey/articleshow/3806052.cms,KOLKATA: A recent traffic study on Vidyasagar Setu has revealed shocking discrepancies in the toll tax collected by the Hooghly River Bridge Commissioners ...
Cashier of SBS held for 7 month scam,Rupee Times,9 Nov 2008,http://www.rupeetimes.com/news/car_loans/cashier_of_sbs_held_for_7_month_scam_1820.html,State Bank of Saurashtra (SBS)  which has recently merged with its parent bank  State bank of India  has come into the picture for being involved in a scam.
Techies fall prey to job scam,Times of India,15 Sep 2008,http://timesofindia.indiatimes.com/city/chennai/Techies-fall-prey-to-job-scam/articleshow/3487370.cms,CHENNAI: At least 20 software engineers from various districts in the state on Monday met city police commissioner R Sekar and lodged a complaint against ...
Sex scam accused hiding in South India  say cops,Times of India,10 May 2008,http://timesofindia.indiatimes.com/city/goa/Sex-scam-accused-hiding-in-South-India-say-cops/articleshow/3023402.cms,PANAJI: The Uzbek woman  who is suspected to be the main person in an international sex racket in the tourist state  is hiding somewhere in South India  ...
Panaji: Opposition Takes Govt to Task over Possible Kerosene Scam,Daijiworld.com,20 Aug 2008,http://www.daijiworld.com/news/news_disp.asp?n_id=50054&n_tit=Panaji%3A+Opposition+Takes+Govt+to+Task+over+Possible+Kerosene+Scam,The opposition benches however raised strong objection to the minister's statement contending that there is a huge scam involved in the entire matter.
