India ranked 74 on corruption index,Livemint,26 Jun 2008,http://www.livemint.com/Politics/pTwG0gy4Jls4dfkFGWyr8H/India-ranked-74-on-corruption-index.html,New York: India has been ranked a lowly 74  two steps down since last year  among 180 countries of the world on the worldwide Corruption Perceptions Index ...
A Culture Of Greed And Corruption,CounterCurrents.org,28 Jan 2008,http://www.countercurrents.org/cachia280108.htm,"Corporations have been enthroned .... An era of corruption in high places will follow and the money power will endeavor to prolong its reign by working on the ...
How to get rid of corruption?,Merinews,8 Dec 2008,http://www.merinews.com/article/how-to-get-rid-of-corruption/151939.shtml,Corruption is one of the social evils of society. What is main motive behind it? Money  money and only money. Politicians take bribe because businessmen are ...
Cozy deals and conflict of interest mark Indian patent grant process,Livemint,6 Oct 2008,http://www.livemint.com/Industry/tdY0ALeaV5v3ln0X7LFFPK/Cozy-deals-and-conflict-of-interest-mark-Indian-patent-grant.html,With limited transparency in the system  allegations of corruption in the Indian ... to make Indian IPR system more transparent as a means to reduce corruption.
Bangladesh charges Dhaka mayor for corruption,Reuters India,2 Apr 2008,http://in.reuters.com/article/idINIndia-32811920080402,The Anti Corruption Commission filed the charges against Sadek Hossain Khoka  who is also a leader of the Bangladesh Nationalist Party  for amassing wealth ...
Right to Information Act : An Instrument for Stronger and Vibrant ...,Mainstream,29 Mar 2008,https://www.mainstreamweekly.net/article603.html,However  information on corruption and human rights violations are not excluded under this Section. Information on human rights violation is to be provided ...
Essay competition on corruption,E-Pao.net,6 Jun 2008,http://e-pao.net/GP.asp?src=19..070608.jun08,Imphal  June 06: A state level essay competition on the topic "Fight Against Corruption" for graduate and post graduate students will be organised under the ...
Managing waste  irregularities a tough call for India's metros,Livemint,24 Dec 2008,http://www.livemint.com/Politics/6c9QI6oD8fZ6ydfXhdVDCM/Managing-waste-irregularities-a-tough-call-for-India8217.html,Bangalore  India's Silicon Valley  stands out as a classic example of the country's shoddy urban infrastructure. Corruption in public services and scams involving ...
List of 'corrupt' babus given to HC,Times of India,27 Mar 2008,http://timesofindia.indiatimes.com/city/hyderabad/List-of-corrupt-babus-given-to-HC/articleshow/2900028.cms,HYDERABAD: The state government on Tuesday submitted to the AP High Court a list of 10 IAS officers against whom it dropped charges of corruption between ...
Shahdara DC held for graft,Times of India,31 Oct 2008,http://timesofindia.indiatimes.com/city/delhi/Shahdara-DC-held-for-graft/articleshow/3660065.cms,Speaking to Times City  additional commissioner of police (anti-corruption) N Dilip Kumar said: "Two NGOs had complained that purchases like clothing for the ...
True Lies,Times of India,14 Dec 2008,http://timesofindia.indiatimes.com/city/hyderabad/True-Lies/articleshow/3836757.cms,When an Anti Corruption Bureau (ACB) team went to search him and his house  big fish V Suryanarayana found a novel way to dodge the raiding party. He slid ...
General Moeen Purge 1/11 Key Players In Power Struggle To ...,CounterCurrents.org,11 Jun 2008,http://www.countercurrents.org/samad110608.htm,Chief coordinator of the corruption-busting task forces  the general has now been transferred to the foreign ministry for possible appointment as an ambassador.
Why I Said Good Bye To JKLF?,CounterCurrents.org,25 Jul 2008,http://www.countercurrents.org/choudhry250708.htm,For ordinary citizens it was the name of JKLF which was sacrosanct  and now when its name is associated with corruption  communalism and hatred it is name of ...
President for weeding out corruption,Chandigarh Tribune,25 Jan 2008,http://www.tribuneindia.com/2008/20080126/nation.htm,President Pratibha Devisingh Patil today asked the nation to fulfil Mahatma Gandhi's pledge of wiping every tear in every eye and expressed regret that benefits ...
World Bank uncovers fraud in India health projects,Reuters India,13 Jan 2008,http://in.reuters.com/article/idINIndia-31361020080111,The review's findings are likely to further highlight concerns about corruption in ... "The probe has revealed unacceptable indicators of fraud and corruption " ...
