CavinKare builds big on sachet branding,Times of India,3 Dec 2010,http://timesofindia.indiatimes.com/business/india-business/CavinKare-builds-big-on-sachet-branding/articleshow/7039958.cms,The only thing that C K Ranganathan ever wanted to be was a "big man" . For someone who became big by selling all things in small quantities  size has always ...
Biopiracy is biggest concern  says Jairam Ramesh,The Hindu,6 Sep 2010,http://www.thehindu.com/sci-tech/energy-and-environment/biopiracy-is-biggest-concern-says-jairam-ramesh/article617512.ece,Biopiracy  which is gradually robbing India of its precious assets and rich bio-diversity  has emerged as one of the biggest concerns before the union ...
No one is following regulations,Down To Earth (subscription),16 Jul 2010,http://www.downtoearth.org.in/coverage/no-one-is-following-regulations-1542,Bribes for permission can be expensive ” he said. In some cases farmers bribe mandal officials for power connections instead of taking permission  said B ...
Law threatens low-cost private schools,Livemint,24 Jun 2010,http://www.livemint.com/Politics/7Ovpy9oTjkbk99xr7yHLxI/Law-threatens-lowcost-private-schools.html,This law requires all schools to be government-recognized—a bribe-ridden and expensive process  costing at least Rs50 000 per school  according to school ...
Five-day book collection drive concludes,The Hindu,9 Sep 2010,http://www.thehindu.com/news/cities/chennai/fiveday-book-collection-drive-concludes/article623681.ece,Book-by-book  the wall is finally built  with the number crossing 2.52 lakh as on Thursday  when the five-day book donation drive for underprivileged children ...
Police-people relations in Kashmir,Milli Gazette,28 Aug 2010,http://www.milligazette.com/news/081-police-people-relations-in-kashmir,... the initial step as a reaction from masses would be social boycott of these Ponde-Police (A traditional name when policemen used to accept bribe in the form ...
Trawler capsize: toll mounts to 76,The Hindu,2 Nov 2010,http://www.thehindu.com/news/national/other-states/trawler-capsize-toll-mounts-to-76/article865324.ece,The death toll in the trawler capsize in the Muriganga in West Bengal's South 24 Parganas district mounted to 76 on Tuesday  as 10 more bodies were ...
At 14  Delhi boy joins IIT Kanpur  to stay with mother,ummid.com,29 Jul 2010,http://www.ummid.com/news/2010/July/29.07.2010/youngest_join_iit_kanpur.htm,Kanpur: Delhi boy Sahal Kaushik  who hogged the limelight when he cracked the IIT-JEE exam at the age of 14 this year  has taken admission in an ...
Toyota's worldwide production plunges in October,The Hindu,26 Nov 2010,http://www.thehindu.com/business/companies/toyotas-worldwide-production-plunges-in-october/article915140.ece,Toyota Motor Corp said Friday its worldwide vehicle production fell for a second consecutive month in October. The world's largest automaker said it ...
Orissa Governor MC Bhandare appeals youths to reestablish peace ...,Orissadiary.com,10 Mar 2010,http://orissadiary.com/CurrentNews.asp?id=17171,Santanu Mallick of Chakapada village alleged that the officials are demanding bribe for water supply and electrification. Lawyer Satyanarayan Behera ...
The guidance that they give is invisible,The Hindu,1 Dec 2010,http://www.thehindu.com/news/cities/chennai/the-guidance-that-they-give-is-invisible/article926082.ece,The string of guiding lights is switched on and hundreds of feet stamp across the lobby  filling seats in the hall  getting ready for the matinee treat. In the darkness ...
