SC upholds jail for man accepting Rs 50 bribe,Times of India,15 Dec 2010,http://timesofindia.indiatimes.com/india/SC-upholds-jail-for-man-accepting-Rs-50-bribe/articleshow/7108886.cms,NEW DELHI: More than 17 years after he was caught accepting a bribe of Rs 50  the Supreme Court on Wednesday upheld the one-year sentence imposed ...
MCI chief arrested for taking Rs 2 crore bribe,Times of India,23 Apr 2010,http://timesofindia.indiatimes.com/india/-MCI-chief-arrested-for-taking-Rs-2-crore-bribe/articleshow/5850284.cms,NEW DELHI: The arrest of MCI chief Ketan Desai on Friday and subsequent investigations have firmly established that the body which regulates medical ...
Rediff.com » Business » Minister wanted Rs 15-crore to allow our ...,Rediff,15 Nov 2010,http://www.rediff.com/business/slide-show/slide-show-1-a-minister-had-asked-for-rs-15-crore-bribe-reveals-tata/20101115.htm,Tata Group chairman Ratan Tata on Monday said he did not enter the airline business as he was not comfortable with the idea of bribing a minister  as had been ...
TNEB chief engineer caught taking bribe from suspended asst,Times of India,13 Jul 2010,http://timesofindia.indiatimes.com/city/chennai/TNEB-chief-engineer-caught-taking-bribe-from-suspended-asst/articleshow/6164727.cms,CHENNAI: Officials of the directorate of vigilance and anti-corruption (DVAC) on Tuesday trapped a Tamil Nadu Electricity Board chief engineer while taking Rs ...
Bribery case: CBI files chargesheet against Bali,Indian Express,31 Dec 2010,http://archive.indianexpress.com/news/bribery-case-cbi-files-chargesheet-against-bali/731724/,Nearly 10 months after the arrest of Chief Post-Master General Manjit Singh Bali for allegedly accepting a bribe of Rs 2 crore  the CBI on Friday filed its ...
"People can get khata without paying bribes",Citizen Matters,1 Jul 2010,http://bangalore.citizenmatters.in/articles/2140-suncity-residents-khata-no-bribe,All this without paying a single rupee as bribe. "It was a miracle to everyone that BBMP gave khatas without charging money"  exclaim Ashok Kumar Dubey and ...
Goa Official Caught Taking Bribe,Daijiworld.com,30 Jun 2010,http://www.daijiworld.com/news/news_disp.asp?n_id=80319&n_tit=Goa+Official+Caught+Taking+Bribe,Panaji  Jun 29 (IANS): The Goa vigilance department Tuesday arrested a senior government officer while accepting a bribe in his office here. Goa Civil Service ...
All 8 accused in bribe-for-loan scam get bail,Rediff,3 Dec 2010,http://www.rediff.com/money/report/all-8-accused-in-bribe-for-loan-scam-get-bail/20101203.htm,(Inset) R R Nair Nine days after their arrest in a cross-country housing loan scam  a special CBI court on Friday granted bail to all the eight accused  including ...
Politicians  police most corrupt  says global survey,Rediff,9 Dec 2010,http://www.rediff.com/business/slide-show/slide-show-1-politicians-police-most-corrupt-says-global-survey/20101209.htm,Globally  60 per cent people hold the same view  and one in four people report paying bribes in the last year. These are the findings of the 2010 Global ...
WSG head admits receiving kickbacks for IPL TV rights,Rediff,22 Apr 2010,http://www.rediff.com/cricket/report/wsg-head-venu-nair-admits-receiving-kickbacks-for-ipl-tv-rights/20100423.htm,Venu Nair  World Sports Group (WSG) has reportedly told IT officials on Friday that Multi-Screen Media (MSM) did pay WSG Rs 225 crore or $80 million as ...
Loan scam: LIC likely to suspend arrested officers pending probe,NDTV.com,24 Nov 2010,http://www.ndtv.com/india-news/loan-scam-lic-likely-to-suspend-arrested-officers-pending-probe-440197,New Delhi: After two of its top officers were arrested by the Central Bureau of Investigation (CBI) for allegedly sanctioning loans in return for bribes  the LIC is ...
The banker-broker nexus,Livemint,28 Nov 2010,http://www.livemint.com/Opinion/A56ulDeXj4hIYYnuEzFFAO/The-bankerbroker-nexus.html,While the first message refers to the scale (a buzzword in China  this means the quantum of the bribe that the banker needs to close the deal is hefty) the other ...
Tata bares airline bribe demand,Calcutta Telegraph,15 Nov 2010,http://www.telegraphindia.com/1101116/jsp/frontpage/story_13182303.jsp,Mumbai  Nov. 15: Ratan Tata today said he had grounded plans to float a domestic airline because of a suggestion by a fellow industrialist to pay a bribe of Rs ...
Lokayukta nets Cong corporator,Deccan Herald,17 Jul 2010,http://www.deccanherald.com/content/82059/lokayukta-nets-cong-corporator.html,... ombudsman was recently vested with more powers is Congress corporator L Govindaraju  caught for taking a bribe of Rs 2 lakh from a contractor on Saturday.
Bulletproof jackets scam 'bigger than Bofors'?,Times of India,29 Apr 2010,http://timesofindia.indiatimes.com/india/Bulletproof-jackets-scam-bigger-than-Bofors/articleshow/5874670.cms,NEW DELHI: The case of a senior home ministry official caught taking Rs 10 lakh as bribe for the purchase of bulletproof jackets turned dramatic on Thursday  ...
