Graft cases: Central Vigilance Commission recommends action ...,NDTV,2 Apr 2013,http://www.ndtv.com/india-news/graft-cases-central-vigilance-commission-recommends-action-against-122-government-officials-517859,New Delhi: The Central Vigilance Commission (CVC) has recommended penalty proceedings against 122 government officials  including a Commissioner of ...
SBI shares rise 4 per cent despite graft case against its Deputy MD,The Hindu,25 Nov 2013,http://www.thehindu.com/business/Industry/sbi-shares-rise-4-per-cent-despite-graft-case-against-its-deputy-md/article5389826.ece,In tandem with a bullish trend in bank stocks  shares of SBI on Monday rose as much as 4 per cent even as its deputy MD Shyamal Acharya was asked to go on ...
Pepper coils up Alavi's graft,The Hindu,22 Nov 2013,http://www.thehindu.com/news/national/kerala/pepper-coils-up-alavis-graft/article5383064.ece,He then used the shrub as root stock to graft pepper vines  he says. His success in grafting tomato and brinjal on the root stock of Solanum indicaum (Puthari ...
IAS officer arrested  fined Rs. 50 lakh for graft,The Hindu,28 Sep 2013,http://www.thehindu.com/news/national/other-states/ias-officer-arrested-fined-rs-50-lakh-for-graft/article5179577.ece,A special court in Mandla  a tribal-dominated district 400 km east of Bhopal  sentenced Indian Administrative Service officer Shashi Karnawat to five years ...
Chinese firm in Nepal accused of graft,The Hindu,11 Jun 2013,http://www.thehindu.com/news/international/south-asia/chinese-firm-in-nepal-accused-of-graft/article4804503.ece,For two days in a row  employees' unions at the government-owned Nepal Electricity Authority cut off power supply to the Ministers' quarters  protesting a ...
Graft begins at home  please come clean  Congress tells Shivraj,Firstpost,26 Oct 2013,http://www.firstpost.com/politics/graft-begins-at-home-please-come-clean-congress-tells-shivraj-1196719.html,Bhopal: For years now the BJP government has perfected the art of hiding its illegalities and irregularities with insinuations against the preceding Congress ...
Chinese doctor builds new nose on man's forehead,NDTV,28 Sep 2013,http://www.ndtv.com/world-news/chinese-doctor-builds-new-nose-on-mans-forehead-536056,Surgeon Guo Zhihui at Fujian Medical University Union Hospital in China's southeastern province of Fujian spent nine months cultivating the graft for a ...
A question of talent: Art and graft,Wisden India,31 Oct 2013,http://www.wisdenindia.com/cricket-article/question-talent-art-graft/83943,Boy  he looked good. Sitting there in his crisp  grey suit  hair slicked back  tanned  square of jaw  he looked as if he could have played for another decade.
Diageo exits Tamil Nadu over graft laws,Times of India,13 Nov 2013,http://timesofindia.indiatimes.com/business/india-business/Diageo-exits-Tamil-Nadu-over-graft-laws/articleshow/25728299.cms,BANGALORE: India's largest liquor company United Spirits (USL) has decided to exit direct operations in Tamil Nadu  suggesting that its new owner wouldn't ...
Dental Council member in CBI net for graft,The Hindu,8 Jan 2013,http://www.thehindu.com/news/national/tamil-nadu/dental-council-member-in-cbi-net-for-graft/article4287687.ece,The Central Bureau of Investigation on Monday night arrested a member of the Dental Council of India on charges of taking Rs. 25 lakh bribe from the ...
