CBI officer arrested for accepting Rs. 7 lakh bribe,NDTV,17 May 2013,http://www.ndtv.com/india-news/cbi-officer-arrested-for-accepting-rs-7-lakh-bribe-522552,Vivek Dutt was part of the ongoing investigation in the highly sensitive and contentious coal scam  but the CBI has clarified that the bribe was not related to this ...
36 Mumbai policemen suspended for allegedly taking bribe,NDTV,10 Apr 2013,http://www.ndtv.com/mumbai-news/36-mumbai-policemen-suspended-for-allegedly-taking-bribe-518702,Mumbai: In an unprecedented move  the Maharashtra government has suspended 36 policemen for allegedly accepting bribe from a person  who caught the act ...
CBI arrests owners of Micromax mobiles for allegedly bribing Delhi ...,NDTV,7 Aug 2013,http://www.ndtv.com/india-news/cbi-arrests-owners-of-micromax-mobiles-for-allegedly-bribing-delhi-civic-body-officials-530872,New Delhi: The Central Bureau of Investigation has arrested Rajesh Aggarwal and Manish Tuli  co-founders of Micromax mobiles  for allegedly bribing the ...
Corruption rate in India is double of global average,Times of India,9 Jul 2013,http://timesofindia.indiatimes.com/india/Corruption-rate-in-India-is-double-of-global-average/articleshow/20988518.cms,The highest amount of bribe however was collected by the police - 62% followed by to ... India's judiciary has also been found guilty - 36% involved in bribes.
Now  there is method in taking bribe too,The Hindu,18 Feb 2013,http://www.thehindu.com/news/cities/Hyderabad/now-there-is-method-in-taking-bribe-too/article4428967.ece,Innovation is there in every field  and it holds good even in the case of taking bribe. Apprehensive of getting caught by Anti-Corruption Bureau officials  ...
Wing Commander dismissed for allegedly taking bribe,NDTV,16 Jul 2013,http://www.ndtv.com/india-news/wing-commander-dismissed-for-allegedly-taking-bribe-528564,New Delhi: A senior Air Force officer  Wing Commander AK Thakur  has been dismissed from service for allegedly taking a bribe from a foreign vendor at the ...
Did you pay a bribe? 1100 Chennaiites did,Times of India,20 Nov 2013,http://timesofindia.indiatimes.com/city/chennai/Did-you-pay-a-bribe-1100-Chennaiites-did/articleshow/26122094.cms,The anti-corruption website of Bangalore-based NGO Janaagraha encourages citizens to voluntarily disclose incidents of bribe; and they can do so without ...
Surat Police takes custody of Narayan Sai in bribery case,NDTV,22 Dec 2013,http://www.ndtv.com/india-news/surat-police-takes-custody-of-narayan-sai-in-bribery-case-545386,"We have taken custody of Narayan Sai after obtaining a warrant and shown him re-arrested in the case of attempt to give bribe to police and others to weaken ...
Narayan Sai even attempted to bribe police commissioner,Times of India,15 Dec 2013,http://timesofindia.indiatimes.com/city/surat/Narayan-Sai-even-attempted-to-bribe-police-commissioner/articleshow/27382433.cms,Sai and his supporters like Uday Sanghani  accused in the Rs 13 crore bribe case  attempted to influence the investigation at various levels  but failed.
Stock Guru scam: IT officer raided for 'Rs 60-cr bribe',Indian Express,14 Jan 2013,http://archive.indianexpress.com/news/stock-guru-scam-it-officer-raided-for--rs-60cr-bribe-/1059472/,An IRS officer of 2006 batch  Yogendra Mittal  has been detained and is likely to be arrested for allegedly taking a bribe of nearly Rs 60 crore for favouring the ...
Another top IT official nabbed for taking bribe,Times of India,27 Dec 2013,http://timesofindia.indiatimes.com/city/mumbai/Another-top-I-T-official-nabbed-for-taking-bribe/articleshow/28024142.cms,MUMBAI: The Central Bureau of Investigation (CBI) on Thursday arrested a a joint commissioner of Income Tax posted at Thane for allegedly accepting a bribe ...
The Bribe Republic,India Today,12 Jul 2013,http://indiatoday.intoday.in/story/india-bribe-republic-bribery-anti-corruption-bureau/1/290986.html,And he has 'managed' ministers and bureaucrats so effectively that when the Rajasthan Anti-Corruption Bureau caught him red-handed for pocketing a bribe of ...
CAG officer held with bribe money,Times of India,11 Feb 2013,http://timesofindia.indiatimes.com/city/goa/CAG-officer-held-with-bribe-money/articleshow/18458192.cms,PANAJI: Assistant audit officer of the Mumbai office of the Comptroller and Auditor General (CAG) of India  Sandeep Chadha  was arrested by Central Bureau of ...
Top Customs official held for Rs 12.5 lakh bribe,Times of India,7 Mar 2013,http://timesofindia.indiatimes.com/city/mumbai/Top-Customs-official-held-for-Rs-12-5-lakh-bribe/articleshow/18855714.cms,The CBEC department then forwarded the complaint against Krishna to the CBI. Krishna had allegedly told the complainant to give the bribe money to Desai.
Cash-for-vote scam: Amar Singh  three BJP leaders who waved ...,NDTV,22 Nov 2013,http://www.ndtv.com/india-news/cash-for-vote-scam-amar-singh-three-bjp-leaders-who-waved-cash-in-parliament-let-off-542036,New Delhi: Former Samajwadi Party leader Amar Singh and three BJP men who waved wads of cash in Parliament in 2008 alleging that they were bribed to ...
Maharashtra Police constable arrested for accepting Rs. 65-lakh bribe,NDTV,31 Jan 2013,http://www.ndtv.com/cities/maharashtra-police-constable-arrested-for-accepting-rs-65-lakh-bribe-511966,65-lakh bribe ... The constable  Bipin Jagannath Tiwari  was caught red-handed while accepting the bribe from the official of a private company for not registering ...
Rs 22000 crore bribe paid on roads every year,Times of India,24 Nov 2013,http://timesofindia.indiatimes.com/india/Rs-22000-crore-bribe-paid-on-roads-every-year/articleshow/26334696.cms,Srivastava said in many cases  government officials use holograms on bribe receipts to distinguish "original" from "fake" and use code words like "April Fool  May ...
Dental council member held for taking bribe,Times of India,8 Jan 2013,http://timesofindia.indiatimes.com/india/Dental-council-member-held-for-taking-bribe/articleshow/17946556.cms,CHENNAI: A dental surgeon  who is a member of the Dental Council of India  and three others were arrested by the CBI for taking a bribe of Rs 25 lakh from a ...
Do not pay bribe or donation  CBSE tells parents through online notice,Times of India,2 Oct 2013,http://timesofindia.indiatimes.com/home/education/news/Do-not-pay-bribe-or-donation-CBSE-tells-parents-through-online-notice/articleshow/23426587.cms,MUMBAI: The Central Board of Secondary Education (CBSE) has put up a notice on its website  discouraging parents from paying bribes to school authorities ...
