Investment 'advisors' ignore SEBI; just 11 registrations so far,Moneylife,29 Aug 2013,http://www.moneylife.in/article/investment-lsquoadvisorsrsquo-ignore-sebi-just-11-registrations-so-far/34267.html,Just 11 entities  including seven individuals have registered as investment advisor with SEBI since the advisor regulations came into force. Is it too early?
UP home guard who exposed graft in his department dies mysteriously,IBNLive,22 Oct 2013,https://www.youtube.com/watch?v=Li-04h_SjvQ,In a shocking development in Uttar Pradesh  the whistleblower who had revealed that bribes were being paid by home guards to their commandants in parts of ...
Thane civic body goes hammer and tongs against illegal buildings,Daily News & Analysis,9 Apr 2013,http://www.dnaindia.com/mumbai/report-thane-civic-body-goes-hammer-and-tongs-against-illegal-buildings-1820741,Faced with allegations of corruption and inaction after a seven-storey building collapsed in Mumbra  the Thane Municipal Corporation (TMC) has launched a ...
Not naming Bansal in charge sheet attempt to protect PM: BJP,Daily News & Analysis,3 Jul 2013,http://www.dnaindia.com/india/report-not-naming-bansal-in-charge-sheet-attempt-to-protect-pm-bjp-1856577,BJP today claimed that the CBI move to give a "clean chit" to former Railway Minister PK Bansal in the cash-for-transfer scam by not naming him in the charge ...
The bitter truth we seek to avoid - Tarun Tejpal  Aarushi murder case ...,Daily News & Analysis,1 Dec 2013,http://www.dnaindia.com/mumbai/column-the-bitter-truth-we-seek-to-avoid-tarun-tejpal-aarushi-murder-case-and-more-1927970,All of us  who are reading this piece  consider ourselves educated  law-abiding citizens. Crimes like the double murder by the Talwars  alleged sexual assaults ...
Karunanidhi's wife to testify in 2G spectrum scam case,India Today,17 Apr 2013,http://indiatoday.intoday.in/story/karunanidhi-wife-to-testify-in-2g-scam-case/1/266332.html,Former Tamil Nadu chief minister's wife Dayalu Ammal is likely to appear in a Delhi court on May 6 to testify as a prosecution witness. Mail Today. New Delhi ...
Srinivasan steps aside as BCCI chief till probe is over,Hindu Business Line,2 Jun 2013,http://www.thehindubusinessline.com/news/sports/srinivasan-steps-aside-as-bcci-chief-till-probe-is-over/article4775347.ece,Business Line Jagmohan Dalmiya  the interim BCCI chief  stepping out of the hotel after the working committee meeting  in Chennai on Sunday. — Bijoy Ghosh.
N. Srinivasan may quit tomorrow from BCCI President's post,Hindu Business Line,1 Jun 2013,http://www.thehindubusinessline.com/news/sports/n-srinivasan-may-quit-tomorrow-from-bcci-presidents-post/article4771918.ece,ICC anti-graft body official “warned” Meiyappan over bookie links · Srinivasan meets Working Committee members before meeting · Politicians should stay away ...
Everyone's favourite Mataji: Sushma Swaraj's big bindi politics,Firstpost,16 Jan 2013,http://www.firstpost.com/politics/everyones-favourite-mataji-sushma-swarajs-big-bindi-politics-590778.html,"If Sonia Gandhi is a dynastic trophy  Sushma Swaraj  the recently appointed CM of Delhi  is being projected as the icon of 'ordinary' Hindu womanhood.
Domino effect: After recce helicopters deal  VIP chopper scam may ...,India Today,14 Feb 2013,http://indiatoday.intoday.in/story/domino-effect-vip-chopper-scam-indian-air-force-deal-mirage-fighter-jets/1/250345.html,One of the middlemen  Christian Michel  who was paid the largest chunk of the VIP copter kickbacks  was engaged by Dassault to swing a deal for 10 Mirage ...
Autonomy or freedom from fear?,Hindu Business Line,12 May 2013,http://www.thehindubusinessline.com/opinion/columns/autonomy-or-freedom-from-fear/article4709106.ece,Railway Minister Bansal quits · CBI says Minister  PMO changed Coalgate report; Cong defiant · CBI gets transit remand of Railway board member in graft case.
IAS  IPS  IFS  KAS transfers,Deccan Herald,31 Aug 2013,http://www.deccanherald.com/content/354590/ias-ips-ifs-kas-transfers.html,The State government on Saturday transferred five IAS  two IPS  22 IFS officers and 35 KAS officers. The government has been reshuffling the top bureaucracy ...
Devotees throng Sakhigopal for 'Radhapada Darshan',Odisha Sun Times,13 Nov 2013,http://odishasuntimes.com/2013/11/12/devotees-throng-sakhgopal-for-radhapada-darshan/,Over three lakh devotees witnessed the holy feet of Goddess Radha at the Sakhigopal temple Anla Navami on Monday. The district administration had made ...
Nelson Mandela's legacy: Peace  but also poverty for many blacks,Firstpost,5 Dec 2013,http://www.firstpost.com/world/nelson-mandelas-legacy-peace-but-also-poverty-for-many-blacks-1269813.html,Johannesburg: In the 10 years after he withdrew from public life  Nelson Mandela divided his time between a mansion in one of Johannesburg's wealthiest ...
Looming digitisation deadline puts cable operators in a fix,India Today,13 Mar 2013,http://indiatoday.intoday.in/story/set-top-boxes-cable-operators-digitisation-tv-broadcasters-information-and-broadcasting-ministry-march-31-deadline/1/257633.html,Cable operators had sought a six-month extension beyond March 31 for the second phase but the information and broadcasting ministry has refused to defer the ...
Chopper scam: How the plan was hatched  in Guido Haschke ...,India Today,14 Feb 2013,http://indiatoday.intoday.in/story/chopper-scam-how-the-plan-was-hatched-in-guido-haschke-ralphs-words/1/250308.html,Haschke is an alleged arms agent. His conversations fuel the allegations that he was paid money to clinch the helicopter deal. Mail Today. February 15  2013 ...
Flashback: The day Mandela was released from prison,Firstpost,6 Dec 2013,http://www.firstpost.com/world/flashback-the-day-mandela-was-released-from-prison-1272079.html,On Feb. 11  1990  AP reporter Greg Myre was in Cape Town when Nelson Mandela was released from prison after 27 years. Mandela walked out of Victor ...
CID to probe group's money trail,Calcutta Telegraph,16 May 2013,http://www.telegraphindia.com/1130517/jsp/northeast/story_16906554.jsp,Guwahati  May 16: Investigations by CID sleuths into the operations of Jeevan Suraksha Group  a deposit-collecting company accused of swindling depositors in ...
IDFC appoints Ajay Mahajan as Group Head of New Initiatives,domain-B,7 Oct 2013,http://www.domain-b.com/people/in_the_news/20131007_ajay_mahajan.html,Ajay Mahajan Infrastructure finance company IDFC Ltd has appointed Ajay Mahajan as group head of new initiatives with a particular focus on asset ...
Thousands observe 'Bada Badua Daka' in Puri,Odisha Sun Times,5 Nov 2013,http://odishasuntimes.com/2013/11/03/thousands-observe-bada-badua-daka-in-puri/,The Bada Danda (Grand Road )in front of the Simhadwar ( Lion's Gate) of the Jagannath temple here today appeared eerie with the evening sky filled with thick ...
Asaram questioned by Jodhpur police amid tight security,India Today,1 Sep 2013,http://indiatoday.intoday.in/story/asaram-bapu-arrested-questioned-by-jodhpur-police-tight-security/1/304956.html,Controversial guru Asaram Bapu was on Sunday quizzed by police in Jodhpur after being flown from Indore where he was arrested after midnight amid high ...
Court grants bail to two accused in NRI youth Anmol Sarna's murder ...,India Today,21 Sep 2013,http://indiatoday.intoday.in/story/court-grants-bail-to-two-accused-in-nri-youth-anmol-sarnas-murder-case/1/311015.html,Metropolitan Magistrate Deepak Wason granted bail to Bhuwan Sharma and Nehul on furnishing of a personal bond of Rs 25 000 with one surety of the like ...
No City for Women: Attack in New Delhi's tony Khan Market exposes ...,India Today,13 Mar 2013,http://indiatoday.intoday.in/story/khan-market-boom-box-cafe-crimes-against-women-attack-on-a-woman/1/257627.html,A group of five men allegedly passed lewd comments and attacked the woman and her husband with bottles when they objected to their behaviour.
Conspiracy boomerangs; Talcher MLA turns hero,Odisha Sun Times,12 Dec 2013,http://odishasuntimes.com/2013/12/05/conspiracy-boomerangs-talcher-mla-turns-hero/,The happenings in Talcher over the past few days have proved to be a huge shot in the arm for local MLA Braja Kishore Pradhan  whose stock has risen ...
Not only netas and babus: Pvt sector is new fountain head of ...,Firstpost,28 May 2013,http://www.firstpost.com/business/not-only-netas-and-babus-pvt-sector-is-new-fountain-head-of-corruption-821165.html,Mention the word "corruption" and images of sleazy netas and babus are conjured up in the popular imagination. Corruption is typically associated with ...
Lighting lives! Paralysed accident victim runs NGO on road safety,India Today,18 Jun 2013,http://indiatoday.intoday.in/story/road-accident-victim-harman-singh-sidhu-chandigarh-resident-road-safety-ngo/1/284084.html,To get out of the trauma  he started an NGO - Arrive Safe  to save others from meeting the same fate. He also launched a website and started campaigning to ...
